id,parent id,block type,proposal timestamp,finalization timestamp,depth,finalized,transactions
3df23,c22de,tree,187.53417407787248,None,54,False,6ea7b2f8a7;fabff4a590
92a42,3df23,tree,190.96543674539177,None,55,False,
b3347,3df23,tree,191.08005147963965,None,55,False,
1c2ce,92a42,tree,193.41477104607546,None,56,False,03b684afc2;3706494c2d;934cc87415
05ce9,92a42,tree,193.68562778302376,None,56,False,03b684afc2;3706494c2d;934cc87415
167ae,42fd6,tree,195.0458547661055,None,11,False,2670da8350;dbd660e042;b453747577;025052ff97;e515356083;a15d24e1ff;dc5ffd97f9;3ee9ed29c2;2b2341eec1;fa33773f0f;142eeb402f;5cae53b51a;0c747a6a68;b2f59c5c65;75d3b25c77;6e3a1631d4;8a77bdd26e;60aa07b276;a750a00237;93abd7f3eb;4557946d23;7fa29fd923;b285946532;536d081043;84bee52745;7bcbaec5d3;e25b52a375;f3cea2b2e1;d98d9ebb1a;2ee6ffceb5;8055fb59e6;0f11b50d10;5148b46ede;a22b482996;c9ba1c750b;b33de31587;a2a3f14ffa;1bed7f7696;9c9829524b;72af6b9396;7ece2cd0c6;9f8e84176d;b0ff055491;b8e64167da;8b21fb7ef1;34a537d760;0cb0a217cb;bae2588ccc;36a3124e95;c13d346467;574d2879bb
dc963,1c2ce,tree,196.6823253382591,None,57,False,308b7fad4a;58aea58ab3;381b6d0985
e2646,dc963,tree,199.0426757775831,None,58,False,e7428ca111;7354ed1d28;80675e8476
b5dfe,dc963,tree,199.31156434854637,None,58,False,e7428ca111;7354ed1d28;80675e8476
f8ee2,dc963,tree,201.55170416389234,None,58,False,e7428ca111;7354ed1d28;80675e8476
6b4a8,dc963,tree,201.72761382884119,None,58,False,e7428ca111;7354ed1d28;80675e8476
76085,e2646,tree,204.62226560127152,None,59,False,
17703,e2646,tree,206.45826335258167,None,59,False,7ddb7b6bc2;55d97b75d2
67ae4,e2646,tree,206.5242805635729,None,59,False,7ddb7b6bc2;55d97b75d2
f685e,76085,tree,207.38938915837934,None,60,False,c95c606c03
f3ce7,76085,tree,208.0378084437863,None,60,False,7ddb7b6bc2;55d97b75d2;c95c606c03
3e060,f685e,tree,209.02746760255766,None,61,False,
07ce1,3e060,tree,220.9593892593633,None,62,False,759d8b1407;a6ca919d2a;036902fc67;6c9ed01358;e6720b8fb3;cbd281b813;d323463da0
8ff2a,167ae,tree,221.19989694859783,None,12,False,308b7fad4a;58aea58ab3;7354ed1d28;381b6d0985;e7428ca111;80675e8476;7ddb7b6bc2;55d97b75d2;c95c606c03;759d8b1407;a6ca919d2a;036902fc67;6c9ed01358;e6720b8fb3;cbd281b813;d323463da0
c850f,3e060,tree,223.41886211861328,None,62,False,759d8b1407;a6ca919d2a;036902fc67;6c9ed01358;e6720b8fb3;cbd281b813;d323463da0
4d4e4,3e060,tree,224.2196636459296,None,62,False,759d8b1407;a6ca919d2a;036902fc67;6c9ed01358;e6720b8fb3;cbd281b813;d323463da0
e8a95,4d4e4,tree,229.0900963654855,None,63,False,ce9867d4cd;ea655e53bf;345ed2e8c3
bf961,07ce1,tree,229.20469707174465,None,63,False,ce9867d4cd;ea655e53bf;345ed2e8c3
8a899,e8a95,tree,233.2101813770002,None,64,False,
0b3b9,8a899,tree,236.17004206934797,None,65,False,907f5d433c;ff781fcbea;432e968901
edb9d,0b3b9,tree,237.74104806915693,None,66,False,bab55c95ab
0cb70,8a899,tree,238.76281132292462,None,65,False,907f5d433c;ff781fcbea;432e968901
40cf5,edb9d,tree,241.3266607177952,None,67,False,870a0aa97a
a1dee,40cf5,tree,245.53180439528916,None,68,False,53bbd8948f;8cc273d4ad;fa655695b3;89b45130b2;cd6f15f6e0;14ad62b337;dfaa4a4b31;29ee97fc5a;7ee3abfa28;d3f425c08c;0c446d2cc1
8bdcb,40cf5,tree,245.9833910221147,None,68,False,53bbd8948f;8cc273d4ad;fa655695b3;89b45130b2;cd6f15f6e0;14ad62b337;dfaa4a4b31;29ee97fc5a;7ee3abfa28;d3f425c08c;0c446d2cc1
bd5b9,a1dee,tree,253.09189916262676,None,69,False,53195209f3;ff92ab578f;c4f56a82c3
c986a,a1dee,tree,253.7588657019138,None,69,False,53195209f3;ff92ab578f;c4f56a82c3
f204e,a1dee,tree,254.42832765136507,None,69,False,53195209f3;ff92ab578f;c4f56a82c3
da5a8,a1dee,tree,254.67389084099628,None,69,False,53195209f3;ff92ab578f;c4f56a82c3
d4def,bd5b9,tree,255.64539253786555,None,70,False,6876f0d8d4;3ab38a123b
bcd52,d4def,tree,256.89015150623874,None,71,False,ec6a423c94;7e602efcd9
32123,bcd52,tree,264.0486655024103,None,72,False,4e043b0b4d;1224976c8e;abcaddbc25;4643056981;2376598aa1;baa54bb695;af68fd3511;5a09d5b80e;171423d6de;b7731e305e;c43363c9af;30e9876484
b2f02,32123,tree,266.5929483679079,None,73,False,2dc26bc004
24a94,32123,tree,266.76441948803074,None,73,False,2dc26bc004
799e0,32123,tree,266.9064373127248,None,73,False,2dc26bc004
aa348,32123,tree,267.6410782973557,None,73,False,2dc26bc004
cf624,b2f02,tree,270.2946757425812,None,74,False,6653f3db2c
07171,24a94,tree,270.9201091291697,None,74,False,6653f3db2c
36290,cf624,tree,274.7390657264538,None,75,False,581c01e7d9;fe921b775e;457ceb7099;a70969bc5d;58000e601d;479effbd52;c63a975437;6504120823
79555,cf624,tree,275.18955329629074,None,75,False,581c01e7d9;fe921b775e;457ceb7099;a70969bc5d;58000e601d;479effbd52;c63a975437;6504120823
4adb2,cf624,tree,275.53942508629984,None,75,False,581c01e7d9;fe921b775e;457ceb7099;a70969bc5d;58000e601d;479effbd52;c63a975437;6504120823
e767c,bf961,tree,275.663179311026,None,64,False,29ee97fc5a;907f5d433c;ff781fcbea;432e968901;bab55c95ab;870a0aa97a;53bbd8948f;8cc273d4ad;fa655695b3;89b45130b2;cd6f15f6e0;14ad62b337;dfaa4a4b31;7ee3abfa28;d3f425c08c;0c446d2cc1;53195209f3;ff92ab578f;c4f56a82c3;6876f0d8d4;3ab38a123b;ec6a423c94;7e602efcd9;1224976c8e;abcaddbc25;4643056981;2376598aa1;baa54bb695;af68fd3511;5a09d5b80e;171423d6de;b7731e305e;c43363c9af;30e9876484;4e043b0b4d;2dc26bc004;6653f3db2c;581c01e7d9;fe921b775e;457ceb7099;a70969bc5d;58000e601d;479effbd52;c63a975437;6504120823
99651,cf624,tree,275.86820400953854,None,75,False,581c01e7d9;fe921b775e;457ceb7099;a70969bc5d;58000e601d;479effbd52;c63a975437;6504120823;183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
e09b2,36290,tree,276.97318558973365,None,76,False,183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
34f40,36290,tree,278.3622286559744,None,76,False,183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
e791b,36290,tree,278.91839044339855,None,76,False,183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
e35c8,36290,tree,280.7616401320947,None,76,False,183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
b4537,79555,tree,280.9726440140787,None,76,False,183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
27538,36290,tree,282.0256619061904,None,76,False,183c1eb725;269e368cc4;2e4f97948c;7d004dfec9
2240b,e09b2,tree,283.6802079845372,None,77,False,77883c75b1;d5fccf6a44;119b7182d5;a1695f9746;6f10031787;7ce8b81bf3;35f37daad8;c5b83d3761
0781b,2240b,tree,284.3777292428929,None,78,False,
fa387,07171,tree,287.22428953910685,None,75,False,581c01e7d9;fe921b775e;457ceb7099;a70969bc5d;58000e601d;479effbd52;c63a975437;6504120823;183c1eb725;269e368cc4;2e4f97948c;7d004dfec9;77883c75b1;d5fccf6a44;119b7182d5;a1695f9746;6f10031787;7ce8b81bf3;35f37daad8;c5b83d3761;cc9e82afb3;e8459d9eb3;621c7c7516
7ac81,0781b,tree,288.92381908799575,None,79,False,cc9e82afb3;e8459d9eb3;621c7c7516;d49815951a;97a281757e
1883d,7ac81,tree,291.73849124410475,None,80,False,ea70e7cce4
7b1ae,7ac81,tree,293.9931973054895,None,80,False,ea70e7cce4
eda6e,1883d,tree,295.54933854135476,None,81,False,58adf08959;de95d870fc;4758b92cb2;1750d26fce;5922e2c358;4c9314a3f9
05151,eda6e,tree,296.215717459613,None,82,False,8a78a7cf26
32dc7,eda6e,tree,296.5671591824212,None,82,False,8a78a7cf26
20157,eda6e,tree,296.7451421606748,None,82,False,8a78a7cf26
ead53,05151,tree,297.19842878257384,None,83,False,
12e49,ead53,tree,302.1991884929967,None,84,False,4fe978bcc8;d6bebbb230;4f768c2ee6;9fca550467;415412fb62;b90062c1ac;92d7175024
0b9c7,12e49,tree,302.9034164701913,None,85,False,81d6ff490d
bc4cc,0b9c7,tree,304.2199108353057,None,86,False,d152864b34;f8127b5a22
0ad93,0b9c7,tree,304.8339331303243,None,86,False,d152864b34;f8127b5a22
de9de,0b9c7,tree,305.03022849304375,None,86,False,d152864b34;f8127b5a22
1e137,bc4cc,tree,305.6417330853731,None,87,False,
9bc5a,bc4cc,tree,306.77398104880734,None,87,False,
5ef6a,bc4cc,tree,307.03045606864856,None,87,False,
05ce8,bc4cc,tree,308.7001902222402,None,87,False,
0d87f,bc4cc,tree,310.1651556765337,None,87,False,
9d2b3,bc4cc,tree,310.2321197572254,None,87,False,
ca463,1e137,tree,311.092887953224,None,88,False,66f62aac3c;4ad4d01e31;fe0f5c99fc;85efb76ac6;dccdb441bf;c0d9310171;170114cb9d;0871d6f3f2
c3250,ca463,tree,312.80773274735526,None,89,False,
6fc1a,ca463,tree,314.78995384613404,None,89,False,
ca8a4,c3250,tree,319.8610692453795,None,90,False,f98ffbb943;c1ab3d58a3;35e8159162;0f80c2a16e;1cf96ec960;f6bad6133a;15d40da6ab;10b49a27eb;6cf1632621
ae0f0,ca8a4,tree,321.4918072370349,None,91,False,e29c80b751;2db87e217f
b84df,ae0f0,tree,324.552459158115,None,92,False,7ee259f805;5efceae172;69612a924b;7a324777a4
e7bc7,ae0f0,tree,324.85961720555844,None,92,False,7ee259f805;5efceae172;69612a924b;7a324777a4
822c4,b84df,tree,328.92235044539746,None,93,False,7f71246739;986560c9a8;46c056c160
bed61,822c4,tree,330.1914434430803,None,94,False,
51d24,822c4,tree,330.6266133383695,None,94,False,
8242a,bed61,tree,335.9807831208516,None,95,False,bcb25a03b6
388c3,8242a,tree,337.85915114595736,None,96,False,
289df,b4537,tree,337.91686230736434,None,77,False,77883c75b1;d5fccf6a44;119b7182d5;a1695f9746;6f10031787;7ce8b81bf3;35f37daad8;c5b83d3761;cc9e82afb3;e8459d9eb3;621c7c7516;d49815951a;97a281757e;ea70e7cce4;de95d870fc;4758b92cb2;58adf08959;1750d26fce;5922e2c358;4c9314a3f9;8a78a7cf26;4fe978bcc8;d6bebbb230;4f768c2ee6;9fca550467;415412fb62;b90062c1ac;92d7175024;81d6ff490d;d152864b34;f8127b5a22;66f62aac3c;4ad4d01e31;fe0f5c99fc;85efb76ac6;dccdb441bf;c0d9310171;170114cb9d;0871d6f3f2;f98ffbb943;c1ab3d58a3;35e8159162;0f80c2a16e;1cf96ec960;f6bad6133a;15d40da6ab;10b49a27eb;6cf1632621;e29c80b751;2db87e217f;7ee259f805
65c4a,8242a,tree,338.09367480396145,None,96,False,
6c050,388c3,tree,339.41929042543245,None,97,False,
1956c,388c3,tree,339.6803172667958,None,97,False,
02f91,388c3,tree,339.91412071459695,None,97,False,
33624,6c050,tree,343.43091353584055,None,98,False,5053ecf322;c4f85f2fc4;b8afb12a6a;f301f680b4;fe07970792;dfd4de0559
66a1f,6c050,tree,343.54383106994413,None,98,False,c4f85f2fc4;5053ecf322;b8afb12a6a;f301f680b4;fe07970792;dfd4de0559
b5348,33624,tree,345.3784547578028,None,99,False,8b03bc1c7a;c76d1dcc0f
60585,33624,tree,345.5274290987249,None,99,False,8b03bc1c7a;c76d1dcc0f
fecde,b5348,tree,346.7345375122692,None,100,False,
8d8b3,b5348,tree,346.9848389613796,None,100,False,
7f17c,b5348,tree,348.12749839951925,None,100,False,
4890d,fecde,tree,349.94126978157163,None,101,False,9f14366252;539dd063f2;5e752395f7
8dee0,4890d,tree,353.52706926935144,None,102,False,d375838517;e20e36d3f7;f6eee6d3c4
5d2c2,4890d,tree,353.75058940620704,None,102,False,d375838517;e20e36d3f7;f6eee6d3c4
9fb86,4890d,tree,354.31720828912614,None,102,False,d375838517;e20e36d3f7;f6eee6d3c4
e5440,8dee0,tree,358.8137999065878,None,103,False,8b7a399d91;eda7dc3635;f56308e09b;cb809c30f5;ae64cb7cba;b5a150786d;a1b3f10994;edc2f1670f;9d824b5913;2e06208940
33f00,e5440,tree,364.5024720964705,None,104,False,78dfd70a9f;0c6f1b90cc;ef194c11f2;b9545d208f;8b3dd91ae7
0c0f7,e5440,tree,365.7378226821002,None,104,False,78dfd70a9f;0c6f1b90cc;ef194c11f2;b9545d208f;8b3dd91ae7
32556,e5440,tree,365.8666787266342,None,104,False,78dfd70a9f;0c6f1b90cc;ef194c11f2;b9545d208f;8b3dd91ae7
90e8d,33f00,tree,369.4205462086901,None,105,False,7563d2b514;fb6b5ba23f;90b3cfcd3d;521af7d8f7
3e4b9,90e8d,tree,370.95022128376127,None,106,False,
151d7,3e4b9,tree,372.73790707858535,None,107,False,
52610,3e4b9,tree,375.48086724190017,None,107,False,
2ad32,3e4b9,tree,375.52818641675196,None,107,False,
736f8,3e4b9,tree,376.33056981603727,None,107,False,
d49ac,151d7,tree,384.39264231724223,None,108,False,6bf40e7a3a;aa6d00457d;1886cf1031;6573534740;f7a1d12bd0;3647300306;fd3e6a2a41;c8e30d039c;e783ce613b;485ba64208
33ea0,151d7,tree,388.109366200686,None,108,False,aa6d00457d;1886cf1031;6bf40e7a3a;6573534740;f7a1d12bd0;3647300306;fd3e6a2a41;c8e30d039c;e783ce613b;485ba64208
88fbc,d49ac,tree,388.9734771581855,None,109,False,c1bfc5a3dc;7aa2f8298a;8e9de417f3
cf24b,d49ac,tree,390.0161289085266,None,109,False,c1bfc5a3dc;7aa2f8298a;8e9de417f3
bac7d,d49ac,tree,390.98260870641747,None,109,False,c1bfc5a3dc;7aa2f8298a;8e9de417f3
453f4,88fbc,tree,392.5986989073182,None,110,False,07a0c03d6b;f52f5c372a;314bc69c8e;c3e131b7d8;8732ab0fc0;ee8398ad09;ca9797d2c4;7ad477bc05;67aff82f2e
e1256,453f4,tree,393.4368056525103,None,111,False,
701d8,e1256,tree,397.56909414349883,None,112,False,3693fd1c98;7eabb68a56
f8b4a,701d8,tree,398.50437186168085,None,113,False,a76b2aef4f
18f9c,701d8,tree,398.6968813066087,None,113,False,a76b2aef4f
6f503,f8b4a,tree,401.4589349967413,None,114,False,eada431bb2;ef777d1a57;3dd1b350c3
91b3a,6f503,tree,405.11517476284615,None,115,False,
adfe5,91b3a,tree,413.9372415958322,None,116,False,f17bd67be9;ce39f60497;e5ef5a5f1e;d29a29b174;337943b35e;fa5a057295;43291729fe;140900535a;5d373ec31c;5426d41324;4cf03d526b
1e7ac,adfe5,tree,417.5690389312468,None,117,False,f3f0121d0c;6d7022dab2;fb4bfcc74c
ab7bc,1e7ac,tree,418.2526267663279,None,118,False,e11de9504a
72268,ab7bc,tree,419.0381810327475,None,119,False,4db23b5b8b
8f61b,72268,tree,422.2635478070289,None,120,False,5deccff943;735c1fedce;05b94d547e;5747d21e04
2412e,8f61b,tree,430.35704008376547,None,121,False,be6adfce2e;4b47485e11;a75426bdce
b339b,2412e,tree,432.8154502216556,None,122,False,e879f45dc6;3474d54fdc;d32178b15a
06276,b339b,tree,435.72374526999744,None,123,False,
5e21a,06276,tree,438.04933299705567,None,124,False,
63b22,5e21a,tree,442.7313177309033,None,125,False,c261ec5b25;eaa460c1f0;273ba25904;592b07b96e
8352d,5e21a,tree,443.25705063546593,None,125,False,c261ec5b25;eaa460c1f0;273ba25904;592b07b96e
92315,5e21a,tree,443.7947350763898,None,125,False,c261ec5b25;eaa460c1f0;273ba25904;592b07b96e
f46f0,63b22,tree,449.0878334356631,None,126,False,75c1459aa3;b332b2115e;4a80de55d4;69c6d83e22;026fcab8b4;036dd84dfa;ee112857ec;72d86757c0;ede5d1a247
324e5,f46f0,tree,452.26712810784807,None,127,False,cf95577d03;9965b536d6;ede6229190;e71d96fdbd;b88ec7d38c;4907305d9f;4066339504;d3664dc878
2964f,324e5,tree,454.69602415395684,None,128,False,39723e3113;716628d67f;2633215982
f48c0,324e5,tree,457.13775130365866,None,128,False,39723e3113;716628d67f;2633215982
2d081,324e5,tree,457.211339794747,None,128,False,39723e3113;716628d67f;2633215982
59321,2964f,tree,463.6753701847751,None,129,False,598cf1783b;a7236dab4c;5590c0670c;5fe1384600;72f970b163;0e163962e3;e4d81159b0;547740bc7a;922ebe03d3;651b1a4c70
0bf03,2964f,tree,463.6979416911256,None,129,False,5590c0670c;598cf1783b;a7236dab4c;5fe1384600;72f970b163;0e163962e3;e4d81159b0;547740bc7a;922ebe03d3;651b1a4c70
77955,2964f,tree,467.13673106040613,None,129,False,598cf1783b;a7236dab4c;5590c0670c;5fe1384600;72f970b163;0e163962e3;e4d81159b0;547740bc7a;922ebe03d3;651b1a4c70
